# Based on  the Swiss vascular plant taxa Checklist 2017 (Juillerat et al. (2017); update 2023-05-03).
ID,Rank,Name,Common name,Genus,Family,Order,Class,Phylum,Species_level_ID,Aggregate_level_ID,COMECO_ID
1003355,696,Anacamptis pyramidalis subsp. tanayensis (Chenevard) Quentin,Tanay-Spitzorchis,Anacamptis,Orchidaceae,Asparagales,Magnoliopsida,Tracheophyta,1003350,1003350,1003350
1003365,2263,Anacamptis pyramidalis × Orchis morio,,,Orchidaceae,Asparagales,Magnoliopsida,Tracheophyta,1003365,1003365,1003365
1003380,2263,Anagallis arvensis L.,Acker-Gauchheil,Anagallis,Primulaceae,Ericales,Magnoliopsida,Tracheophyta,1003380,1003380,1003380
1003390,2263,Anagallis foemina Mill.,Blauer Gauchheil,Anagallis,Primulaceae,Ericales,Magnoliopsida,Tracheophyta,1003390,1003390,1003390
1003400,2263,Anagallis minima (L.) E. H. L. Krause,Kleinling,Anagallis,Primulaceae,Ericales,Magnoliopsida,Tracheophyta,1003400,1003400,1003400
1003410,2263,Anagallis tenella (L.) L.,Zarter Gauchheil,Anagallis,Primulaceae,Ericales,Magnoliopsida,Tracheophyta,1003410,1003410,1003410
1003420,2263,Anaphalis margaritacea (L.) Benth.,Perlkraut,Anaphalis,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1003420,1003420,1003420
1003430,2263,Anarrhinum bellidifolium (L.) Willd.,,Anarrhinum,Plantaginaceae,Lamiales,Magnoliopsida,Tracheophyta,1003430,1003430,1003430
1003440,2263,Anchusa arvensis (L.) M. Bieb.,Krummhals,Anchusa,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,1003440,1003440,1003440
1003450,2263,Anchusa hybrida Ten.,,Anchusa,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,1003450,1003450,1003450
